cliente_id,nome,idade,renda_anual,total_compras,valor_total_gasto,cluster,cluster_nome
1043,Thomas Viana,53,412985.24,1,1640456.79,1,🌟 Alto Valor
1044,Gabriel Ribeiro,50,191945.24,0,0.0,3,🆕 Novos/Inativos
1045,Bernardo Mendes,34,489182.05,2,3569160.5100000002,1,🌟 Alto Valor
1046,Ana Correia,50,460804.43,1,564194.37,1,🌟 Alto Valor
1047,Theo Vargas,27,397277.88,1,623593.97,3,🆕 Novos/Inativos
1048,Manuela da Rosa,27,221263.15,0,0.0,3,🆕 Novos/Inativos
1049,Samuel Fernandes,47,1215982.75,0,0.0,3,🆕 Novos/Inativos
1050,Dr. Gael Farias,53,326735.7,1,662597.19,1,🌟 Alto Valor
1051,Sr. Ravi Pacheco,49,518361.7,2,1959471.51,1,🌟 Alto Valor
1052,Rafaela Silva,32,294551.24,0,0.0,3,🆕 Novos/Inativos
1053,Gabriel da Cunha,43,1073939.31,1,2682174.38,1,🌟 Alto Valor
1054,Bianca Melo,43,1643831.57,3,3222133.49,1,🌟 Alto Valor
1055,Zoe da Mata,41,616893.6,1,561451.03,1,🌟 Alto Valor
1056,Sra. Larissa Lopes,48,1685592.36,1,7421223.4399999995,2,📈 Em Crescimento
1057,Luiza Teixeira,32,494260.75,0,0.0,0,💎 VIP Premium
1058,Calebe da Cruz,55,777086.35,0,0.0,3,🆕 Novos/Inativos
1059,Lorena Lopes,51,416428.17,0,0.0,0,💎 VIP Premium
1060,Vitor Hugo Teixeira,55,693740.89,1,665108.47,1,🌟 Alto Valor
1061,Marcelo Casa Grande,40,1060139.51,0,0.0,3,🆕 Novos/Inativos
1062,Mateus Peixoto,31,226746.06,0,0.0,3,🆕 Novos/Inativos
1063,Samuel Lopes,42,1360488.84,1,2945465.12,1,🌟 Alto Valor
1064,Valentim Peixoto,54,593960.66,0,0.0,3,🆕 Novos/Inativos
1066,Caleb Pinto,46,1061181.59,1,8399935.92,2,📈 Em Crescimento
1067,Carlos Eduardo da Mata,37,1413610.68,0,0.0,0,💎 VIP Premium
1068,João Gabriel Moraes,32,649939.85,1,914990.41,1,🌟 Alto Valor
1069,Dr. Ravi da Cruz,30,426487.02,1,1667563.6500000001,1,🌟 Alto Valor
1070,Vitória Mendonça,58,760965.77,0,0.0,3,🆕 Novos/Inativos
1071,Maria Luísa Cavalcante,49,1084091.47,1,3276307.6,1,🌟 Alto Valor
1072,Letícia Freitas,29,519952.11,0,0.0,3,🆕 Novos/Inativos
1073,Diego Almeida,34,221717.48,0,0.0,3,🆕 Novos/Inativos
1074,Diogo Porto,38,959990.14,0,0.0,3,🆕 Novos/Inativos
1075,Pietra Aparecida,34,651222.15,0,0.0,3,🆕 Novos/Inativos
1076,Apollo Moraes,54,862201.82,1,952091.74,1,🌟 Alto Valor
1077,Sr. Valentim Pacheco,36,1240917.24,2,6851611.4399999995,2,📈 Em Crescimento
1078,Maysa Siqueira,31,373969.54,0,0.0,3,🆕 Novos/Inativos
1079,Davi Luiz Correia,57,1104626.56,1,1756814.3,1,🌟 Alto Valor
1080,João Siqueira,51,513125.49,1,1641715.64,1,🌟 Alto Valor
1081,Joana Oliveira,37,1148511.58,0,0.0,0,💎 VIP Premium
1082,Júlia Farias,47,606753.29,0,0.0,0,💎 VIP Premium
1083,Carlos Eduardo Sampaio,39,1083967.74,0,0.0,0,💎 VIP Premium
1084,Pedro Henrique Guerra,36,595870.17,1,970066.6,3,🆕 Novos/Inativos
1085,Hadassa Guerra,52,584205.36,0,0.0,3,🆕 Novos/Inativos
1086,Carlos Eduardo Barros,45,1549029.44,0,0.0,3,🆕 Novos/Inativos
1087,Davi Luiz da Rocha,38,820354.16,0,0.0,3,🆕 Novos/Inativos
1088,Gael Vieira,46,2087473.27,4,28598385.800000004,2,📈 Em Crescimento
1089,Ravi Pereira,37,1816402.1,0,0.0,0,💎 VIP Premium
1090,Maria Alice Moraes,37,1036703.66,0,0.0,3,🆕 Novos/Inativos
1091,Dante Casa Grande,30,159384.49,0,0.0,0,💎 VIP Premium
1092,Yuri Siqueira,48,636561.21,0,0.0,0,💎 VIP Premium
1093,Theo Martins,35,674050.96,0,0.0,3,🆕 Novos/Inativos
1094,Oliver Borges,46,706453.38,0,0.0,3,🆕 Novos/Inativos
1095,Anthony Pires,45,1222662.01,3,5171363.52,1,🌟 Alto Valor
1096,Vinícius Gonçalves,41,1031971.88,1,3338455.76,1,🌟 Alto Valor
1097,Sr. Nicolas Pastor,45,1772880.73,2,8176086.44,2,📈 Em Crescimento
1098,Arthur Miguel da Conceição,33,257396.06,0,0.0,0,💎 VIP Premium
1099,João Guilherme Nascimento,35,1392920.3,2,1959925.63,1,🌟 Alto Valor
1100,Isaac Gomes,48,1707998.23,1,2768476.08,1,🌟 Alto Valor
1101,João Vitor Rios,51,698650.65,0,0.0,3,🆕 Novos/Inativos
1102,Davi Abreu,47,898794.85,1,1268135.04,1,🌟 Alto Valor
1103,Rodrigo Rios,58,759037.26,1,674971.87,1,🌟 Alto Valor
1104,Diogo Fernandes,67,1025591.37,0,0.0,0,💎 VIP Premium
1105,Hadassa Cavalcante,49,1068354.37,0,0.0,0,💎 VIP Premium
1106,Arthur Miguel Machado,56,425400.59,0,0.0,3,🆕 Novos/Inativos
1107,Vicente Novais,55,583512.61,0,0.0,0,💎 VIP Premium
1108,Vitor Gabriel Lima,44,1176576.93,0,0.0,3,🆕 Novos/Inativos
1109,Sr. Theo das Neves,48,800152.7,3,4955384.16,1,🌟 Alto Valor
1110,Calebe da Luz,55,1029009.62,0,0.0,3,🆕 Novos/Inativos
1111,Yan Oliveira,37,964054.19,0,0.0,0,💎 VIP Premium
1113,Sr. Francisco Rezende,39,589612.74,0,0.0,3,🆕 Novos/Inativos
1114,Esther Monteiro,33,397477.1,0,0.0,0,💎 VIP Premium
1115,Maria Sophia Pacheco,34,432250.97,0,0.0,3,🆕 Novos/Inativos
1116,Sra. Carolina Oliveira,46,1366954.09,1,853686.22,1,🌟 Alto Valor
1117,Daniel Oliveira,66,375108.91,0,0.0,0,💎 VIP Premium
1118,Dra. Camila Freitas,43,1358303.81,0,0.0,3,🆕 Novos/Inativos
1119,Rebeca da Mota,44,535627.75,0,0.0,0,💎 VIP Premium
1120,Brenda da Paz,50,1469664.09,2,5289159.82,1,🌟 Alto Valor
1121,Heloisa Machado,44,942765.88,2,2716678.02,1,🌟 Alto Valor
1122,Hellena Novaes,47,1405344.77,1,855810.33,0,💎 VIP Premium
1123,Cauê da Costa,37,1181786.61,1,4945515.64,1,🌟 Alto Valor
1124,Dr. Luigi Abreu,34,175381.72,0,0.0,0,💎 VIP Premium
1125,Maria Alice Brito,41,1308525.19,1,967780.99,0,💎 VIP Premium
1126,Heloísa Lopes,37,1638153.88,1,987265.67,1,🌟 Alto Valor
1127,Ana Sophia Caldeira,40,1341439.15,1,2029319.4000000001,1,🌟 Alto Valor
1128,João Lucas Ramos,49,944758.13,0,0.0,3,🆕 Novos/Inativos
1129,Kamilly Nogueira,43,1541135.24,1,1232923.34,1,🌟 Alto Valor
1130,Paulo Sampaio,48,676630.3,0,0.0,0,💎 VIP Premium
1131,Augusto Siqueira,39,1025166.98,0,0.0,0,💎 VIP Premium
1132,Gustavo Fonseca,42,636269.4,1,1359591.56,1,🌟 Alto Valor
1133,Bryan Teixeira,41,1062253.65,0,0.0,0,💎 VIP Premium
1134,Luísa Machado,41,835226.65,1,1513596.02,1,🌟 Alto Valor
1135,Hadassa Siqueira,57,609287.45,0,0.0,0,💎 VIP Premium
1136,Dra. Yasmin Camargo,57,1388774.12,4,21121000.590000007,2,📈 Em Crescimento
1137,Ísis Barbosa,51,591800.86,0,0.0,0,💎 VIP Premium
1138,Augusto Lima,43,793025.98,1,533146.56,1,🌟 Alto Valor
1139,Sra. Natália Cavalcante,34,482357.87,1,1247707.78,1,🌟 Alto Valor
1140,Srta. Rafaela Brito,57,355607.74,0,0.0,3,🆕 Novos/Inativos
1141,Lavínia Sá,49,830949.84,0,0.0,3,🆕 Novos/Inativos
1142,Erick Teixeira,40,655415.87,0,0.0,3,🆕 Novos/Inativos
1143,Alexandre Ribeiro,45,824154.99,0,0.0,0,💎 VIP Premium
1144,Camila da Costa,50,414630.05,0,0.0,0,💎 VIP Premium
1145,Ana Cecília Novaes,32,259156.12,0,0.0,0,💎 VIP Premium
1146,Sr. Vinicius Cirino,27,237319.14,0,0.0,3,🆕 Novos/Inativos
1147,José Pedro Ramos,53,442833.74,1,1104776.12,1,🌟 Alto Valor
1148,Eduardo Rocha,54,1062510.75,0,0.0,0,💎 VIP Premium
1149,Otto Sá,29,428747.13,1,1103592.0,3,🆕 Novos/Inativos
1150,Lavínia Pires,28,402098.77,0,0.0,3,🆕 Novos/Inativos
1151,Gael Siqueira,33,279423.73,2,1290351.1,1,🌟 Alto Valor
1152,Henry Gabriel Siqueira,29,252285.31,1,557261.05,3,🆕 Novos/Inativos
1153,Manuela Andrade,61,498285.09,2,6009515.039999999,1,🌟 Alto Valor
1154,Hellena Casa Grande,54,273915.16,0,0.0,3,🆕 Novos/Inativos
1155,Isaque Pastor,34,209878.31,0,0.0,3,🆕 Novos/Inativos
1156,Thiago Monteiro,36,1276963.93,1,1303638.32,1,🌟 Alto Valor
1157,Bianca Farias,32,457556.63,2,1954473.82,1,🌟 Alto Valor
1158,João Miguel Peixoto,54,342562.93,0,0.0,0,💎 VIP Premium
1159,Leonardo Pereira,25,260916.92,0,0.0,3,🆕 Novos/Inativos
1160,Pietra Fernandes,30,475633.96,3,3486231.3400000003,1,🌟 Alto Valor
1161,Rael da Mota,34,181852.66,0,0.0,3,🆕 Novos/Inativos
1162,Alícia Vasconcelos,32,372946.66,0,0.0,3,🆕 Novos/Inativos
1163,Benjamin Moreira,33,284778.02,0,0.0,3,🆕 Novos/Inativos
1164,Srta. Beatriz Cavalcanti,38,1187811.67,3,13705076.700000003,2,📈 Em Crescimento
1165,Raquel Lima,32,371449.88,0,0.0,3,🆕 Novos/Inativos
1166,Luigi da Rosa,49,1585561.35,3,8150188.05,2,📈 Em Crescimento
1167,Cauã Rios,61,302415.62,0,0.0,0,💎 VIP Premium
1168,Rael da Cunha,40,405694.14,0,0.0,0,💎 VIP Premium
1169,Mirella Borges,54,390136.36,0,0.0,0,💎 VIP Premium
1170,Luana Nunes,59,741614.67,1,1350065.08,1,🌟 Alto Valor
1171,Alícia Novais,29,401313.31,1,889025.3,3,🆕 Novos/Inativos
1172,Srta. Stephany Pereira,51,551490.13,0,0.0,0,💎 VIP Premium
1173,Luiz Felipe Jesus,38,1477635.3,1,589010.16,1,🌟 Alto Valor
1174,Juliana Borges,35,1584076.12,2,3605737.7800000003,1,🌟 Alto Valor
1175,Vinícius Dias,56,958873.3,0,0.0,3,🆕 Novos/Inativos
1176,Enzo Mendes,34,249438.84,1,1281628.58,3,🆕 Novos/Inativos
1177,Gabriela Barbosa,49,1350649.21,0,0.0,3,🆕 Novos/Inativos
1178,Juan Pires,39,917276.13,1,1987166.94,1,🌟 Alto Valor
1179,Léo Câmara,44,1377329.8,1,959238.73,1,🌟 Alto Valor
1180,Caroline Peixoto,54,999459.39,2,9138706.140000002,2,📈 Em Crescimento
1181,Antônio Gonçalves,47,373556.23,0,0.0,0,💎 VIP Premium
1182,Bianca Martins,28,232251.49,1,560045.62,3,🆕 Novos/Inativos
1183,Isabela Moraes,44,1456395.18,0,0.0,0,💎 VIP Premium
1184,Ísis da Rocha,26,198265.94,1,549197.42,3,🆕 Novos/Inativos
1185,Pedro da Mota,50,376864.7,0,0.0,3,🆕 Novos/Inativos
1186,Sophie Cavalcante,60,415868.5,0,0.0,3,🆕 Novos/Inativos
1187,Eloá Oliveira,46,716353.01,0,0.0,3,🆕 Novos/Inativos
1188,Ana Fernandes,63,223469.48,0,0.0,3,🆕 Novos/Inativos
1189,Sara da Costa,46,1533594.3,2,3381162.26,1,🌟 Alto Valor
1190,Luiz Fernando Duarte,34,547788.12,1,797010.21,1,🌟 Alto Valor
1191,Brayan Moreira,26,351702.07,0,0.0,0,💎 VIP Premium
1192,Juliana da Costa,41,1441538.42,2,11207936.959999997,2,📈 Em Crescimento
1193,Dra. Heloísa Ribeiro,33,454391.62,2,5978599.4399999995,1,🌟 Alto Valor
1194,Ana Luiza Ramos,27,432599.71,0,0.0,3,🆕 Novos/Inativos
1195,Maria Liz Machado,30,305446.58,1,547457.06,3,🆕 Novos/Inativos
1196,Dra. Nicole Monteiro,55,653997.59,2,4625767.08,1,🌟 Alto Valor
1197,Fernanda Monteiro,58,594048.18,0,0.0,3,🆕 Novos/Inativos
1198,Maria Cecília Sá,49,701550.7,0,0.0,3,🆕 Novos/Inativos
1199,Luigi Freitas,28,456264.1,2,2014328.44,1,🌟 Alto Valor
1200,Isadora Porto,35,896835.7,0,0.0,0,💎 VIP Premium
1201,José Pedro Barros,27,585717.11,1,2545862.82,1,🌟 Alto Valor
1202,Henry Fernandes,55,1016679.0,0,0.0,0,💎 VIP Premium
1203,Lunna Almeida,39,1477226.12,2,7118577.660000002,1,🌟 Alto Valor
1204,Rafaela Cavalcante,40,784832.38,2,3211162.6,1,🌟 Alto Valor
1205,Caio Duarte,46,781591.81,1,1029995.57,1,🌟 Alto Valor
1206,Dra. Aylla da Costa,43,787892.46,1,1076234.34,1,🌟 Alto Valor
1207,Rafael Gomes,44,822210.45,2,1235403.5099999998,0,💎 VIP Premium
1208,Théo Moura,47,1426107.55,1,2513909.36,1,🌟 Alto Valor
1209,Melina da Mota,38,874368.46,1,5413599.24,1,🌟 Alto Valor
1210,Dr. Felipe Montenegro,43,1501730.19,2,1678906.57,1,🌟 Alto Valor
1211,Marcelo Porto,33,516284.59,1,938341.93,0,💎 VIP Premium
1212,Ana Beatriz Moreira,43,1851148.05,2,7288810.98,2,📈 Em Crescimento
1213,Rebeca Casa Grande,37,1211129.46,2,4928083.399999999,1,🌟 Alto Valor
1214,Dra. Eloah Freitas,45,1208712.88,0,0.0,0,💎 VIP Premium
1215,André Pires,48,499103.9,0,0.0,0,💎 VIP Premium
1216,Dra. Nicole Ferreira,48,1462457.5,2,6267079.77,2,📈 Em Crescimento
1217,Dr. Luiz Miguel Novais,34,430282.3,0,0.0,0,💎 VIP Premium
1218,Isabella Siqueira,49,1462532.51,1,2789359.98,1,🌟 Alto Valor
1219,Helena Nunes,49,547539.19,0,0.0,0,💎 VIP Premium
1220,Sra. Lunna Ribeiro,29,256469.15,0,0.0,3,🆕 Novos/Inativos
1221,Gabrielly Dias,36,1398546.5,2,5601276.6,1,🌟 Alto Valor
1222,Dr. José Oliveira,42,657906.85,0,0.0,3,🆕 Novos/Inativos
1223,Pedro Lucas Azevedo,29,296593.2,0,0.0,3,🆕 Novos/Inativos
1224,Valentim da Cruz,46,564978.1,0,0.0,0,💎 VIP Premium
1225,João Teixeira,48,1082855.87,2,7591156.85,2,📈 Em Crescimento
1226,Sophie Fogaça,46,1842586.52,0,0.0,3,🆕 Novos/Inativos
1227,Anna Liz Oliveira,56,716406.85,5,12611370.059999999,2,📈 Em Crescimento
1228,Sra. Amanda Borges,33,353050.09,0,0.0,3,🆕 Novos/Inativos
1229,Gustavo Henrique Rodrigues,34,493013.26,2,1238622.9,1,🌟 Alto Valor
1230,Natália Jesus,39,1900834.46,3,6284885.44,2,📈 Em Crescimento
1231,Fernando Aparecida,54,719697.05,1,1038197.79,0,💎 VIP Premium
1232,Gael Lopes,56,723369.45,0,0.0,3,🆕 Novos/Inativos
1233,Caleb da Paz,42,1689728.55,2,6497750.839999999,2,📈 Em Crescimento
1234,Marcos Vinicius Cardoso,51,1150103.16,2,1204586.9300000002,1,🌟 Alto Valor
1235,Theo Almeida,40,751536.74,0,0.0,3,🆕 Novos/Inativos
1236,Lorena Teixeira,38,508265.02,0,0.0,3,🆕 Novos/Inativos
1237,Elisa Mendes,51,354350.01,1,1327913.52,1,🌟 Alto Valor
1238,Noah da Conceição,50,917137.32,0,0.0,3,🆕 Novos/Inativos
1239,Bento Campos,26,123260.19,0,0.0,0,💎 VIP Premium
1240,Marcela Freitas,32,226223.76,0,0.0,3,🆕 Novos/Inativos
1241,Ana Liz Vargas,29,510975.29,1,1490149.12,1,🌟 Alto Valor
1242,Caleb Mendonça,30,388959.4,0,0.0,3,🆕 Novos/Inativos
1243,Cauê Fernandes,50,821570.99,0,0.0,0,💎 VIP Premium
1244,Sr. Benicio da Paz,50,763538.11,0,0.0,3,🆕 Novos/Inativos
1245,Luiz Fernando Nascimento,52,710282.53,0,0.0,3,🆕 Novos/Inativos
1246,Gabriela Pereira,51,1270611.11,2,6556773.720000001,1,🌟 Alto Valor
1247,Isabella Carvalho,25,302922.32,0,0.0,3,🆕 Novos/Inativos
1248,Danilo Aragão,33,316799.67,0,0.0,3,🆕 Novos/Inativos
1249,Ana Lívia Silva,64,1066818.39,2,6525638.039999999,1,🌟 Alto Valor
1250,Letícia Ramos,46,436365.59,0,0.0,3,🆕 Novos/Inativos
1251,Maria Helena Pereira,45,455414.37,0,0.0,3,🆕 Novos/Inativos
1252,Igor Cavalcanti,49,1211034.67,0,0.0,3,🆕 Novos/Inativos
1253,Bernardo Silva,32,505841.95,0,0.0,3,🆕 Novos/Inativos
1254,Ana Laura Castro,55,745344.84,0,0.0,3,🆕 Novos/Inativos
1255,Melissa Casa Grande,57,908691.9,0,0.0,3,🆕 Novos/Inativos
1256,Kevin Nascimento,42,437424.74,1,1531077.3900000001,1,🌟 Alto Valor
1257,Alexia Nogueira,37,1031283.78,0,0.0,3,🆕 Novos/Inativos
1258,Antonella da Rosa,48,809655.96,0,0.0,3,🆕 Novos/Inativos
1259,Sofia Cassiano,41,1885341.16,1,903793.54,1,🌟 Alto Valor
1260,Srta. Joana Vieira,33,375512.33,1,1000989.66,3,🆕 Novos/Inativos
1261,Heloisa Farias,54,1047272.32,0,0.0,3,🆕 Novos/Inativos
1262,Maria Flor Gomes,33,529676.89,1,5343991.319999999,1,🌟 Alto Valor
1263,Lucca Caldeira,36,672965.51,2,2912533.18,1,🌟 Alto Valor
1264,Hellena da Mata,37,811446.54,1,760666.48,1,🌟 Alto Valor
1265,Melina Pereira,37,689912.47,1,568607.29,1,🌟 Alto Valor
1266,Elisa Costela,33,508249.58,1,1776498.28,1,🌟 Alto Valor
1267,Sophia Brito,42,853021.16,0,0.0,0,💎 VIP Premium
1268,Aylla Lima,33,375949.57,2,1130359.32,1,🌟 Alto Valor
1269,José Pedro Peixoto,40,847286.83,2,3740376.52,1,🌟 Alto Valor
1270,Noah Moreira,44,540145.87,0,0.0,3,🆕 Novos/Inativos
1271,Zoe Pinto,41,923935.84,1,980072.24,1,🌟 Alto Valor
1272,Dr. Levi Ribeiro,36,947768.02,1,1369973.65,1,🌟 Alto Valor
1273,Sr. Brayan Melo,53,950171.76,0,0.0,3,🆕 Novos/Inativos
1274,Carolina Brito,35,508948.32,0,0.0,3,🆕 Novos/Inativos
1275,Vinícius Pacheco,45,1219109.66,3,14683520.549999995,2,📈 Em Crescimento
1276,Dr. João Castro,43,936360.72,1,2316442.96,1,🌟 Alto Valor
1277,Liam Câmara,37,840587.64,0,0.0,3,🆕 Novos/Inativos
1278,Maitê Sampaio,55,642471.27,1,912346.52,1,🌟 Alto Valor
1279,Dante Cavalcanti,29,293040.01,0,0.0,0,💎 VIP Premium
1280,Ana Caldeira,60,491224.85,0,0.0,0,💎 VIP Premium
1281,Vitor Gabriel Albuquerque,37,575378.8,1,1813313.34,0,💎 VIP Premium
1282,Dr. Anthony Gabriel da Mata,56,1337525.7,1,834208.61,0,💎 VIP Premium
1283,Isis da Conceição,41,1164159.29,0,0.0,3,🆕 Novos/Inativos
1284,Dr. Théo Cavalcanti,48,859278.48,1,2425129.14,1,🌟 Alto Valor
1285,Leandro Rezende,40,1269406.99,1,1579796.2,1,🌟 Alto Valor
1286,Rebeca Rodrigues,37,1167351.23,0,0.0,0,💎 VIP Premium
1287,Maria Helena Rodrigues,55,1429116.36,1,3301175.92,1,🌟 Alto Valor
1288,Sr. Arthur Gabriel Gomes,56,460112.09,1,2414063.24,1,🌟 Alto Valor
1289,Cauã Moraes,49,1414339.44,1,1144147.64,1,🌟 Alto Valor
1290,José Miguel Rios,27,564180.54,0,0.0,3,🆕 Novos/Inativos
1291,Bianca Albuquerque,38,313242.13,0,0.0,0,💎 VIP Premium
1292,Mariana Pastor,47,1911344.67,3,13839618.639999997,2,📈 Em Crescimento
1293,Isabel Andrade,51,979034.13,1,2356415.3,1,🌟 Alto Valor
1294,Elisa Moreira,33,620411.39,0,0.0,0,💎 VIP Premium
1295,Valentim Moraes,28,494200.01,0,0.0,3,🆕 Novos/Inativos
1297,Yan Barros,50,239153.68,0,0.0,3,🆕 Novos/Inativos
1298,Ana Julia Viana,55,999064.0,0,0.0,3,🆕 Novos/Inativos
1299,Gael Henrique Siqueira,47,1163377.64,3,11886037.349999998,2,📈 Em Crescimento
1300,Augusto Lopes,48,1004211.3,0,0.0,0,💎 VIP Premium
1301,Srta. Larissa Abreu,36,909233.6,1,1341221.52,1,🌟 Alto Valor
1302,Léo Vargas,43,672893.97,0,0.0,0,💎 VIP Premium
1303,Eduarda Gomes,44,965733.38,0,0.0,0,💎 VIP Premium
1304,Raquel Viana,45,852911.8,1,1290457.62,0,💎 VIP Premium
1305,Alícia Sales,41,1481687.1,1,820259.21,1,🌟 Alto Valor
1306,Kevin Barros,35,1071116.11,1,1953602.34,1,🌟 Alto Valor
1307,Lavínia Santos,49,1226434.68,1,995742.21,1,🌟 Alto Valor
1308,Caleb Pereira,31,427823.18,1,388926.48,3,🆕 Novos/Inativos
1309,Ana Júlia Santos,38,1787223.97,3,14823309.879999997,2,📈 Em Crescimento
1310,Alexandre Oliveira,29,283049.68,1,677174.19,3,🆕 Novos/Inativos
1311,Benjamim Marques,55,347821.08,0,0.0,3,🆕 Novos/Inativos
1312,Caio Mendonça,41,1121705.18,2,5548059.319999999,1,🌟 Alto Valor
1313,Rodrigo Azevedo,61,715828.25,0,0.0,0,💎 VIP Premium
1314,Caio Dias,46,1899506.69,3,4557823.68,2,📈 Em Crescimento
1315,Ravi Barbosa,62,1067304.44,2,12326791.619999997,2,📈 Em Crescimento
1316,Sra. Laís da Conceição,34,387327.59,0,0.0,3,🆕 Novos/Inativos
1317,João Lucas Melo,33,259294.33,2,2183605.8000000003,1,🌟 Alto Valor
1318,José Pedro Farias,47,1702892.57,5,31904696.740000006,2,📈 Em Crescimento
1319,Sra. Maysa da Cunha,39,413453.49,0,0.0,0,💎 VIP Premium
1320,Yan Câmara,40,2096045.54,1,1278415.82,1,🌟 Alto Valor
1321,Ana Julia Farias,28,301780.33,0,0.0,3,🆕 Novos/Inativos
1322,Eduarda Costela,42,1004094.23,0,0.0,3,🆕 Novos/Inativos
1323,Igor Brito,34,378443.28,0,0.0,3,🆕 Novos/Inativos
1324,Felipe Cavalcante,35,417200.21,0,0.0,0,💎 VIP Premium
1325,Dr. Bento Albuquerque,52,859582.99,0,0.0,3,🆕 Novos/Inativos
1326,Pedro Lucas Porto,39,592395.37,0,0.0,3,🆕 Novos/Inativos
1327,Dr. Arthur da Conceição,40,415857.94,0,0.0,3,🆕 Novos/Inativos
1328,Luiz Fernando Cardoso,56,349012.05,0,0.0,0,💎 VIP Premium
1329,Lucca Pimenta,33,215129.12,0,0.0,0,💎 VIP Premium
1331,Sra. Pietra da Luz,37,1310784.4,0,0.0,3,🆕 Novos/Inativos
1332,Sra. Heloisa Almeida,34,337762.34,0,0.0,3,🆕 Novos/Inativos
1333,Thales Cunha,51,957630.38,1,2729418.33,1,🌟 Alto Valor
1334,Francisco Ribeiro,37,1291470.66,2,1606686.1,1,🌟 Alto Valor
1335,Ana Clara Fogaça,45,1413041.51,1,1888373.26,1,🌟 Alto Valor
1336,Maria Júlia Macedo,50,390672.42,0,0.0,0,💎 VIP Premium
1337,Ester Borges,33,644117.86,1,812366.18,0,💎 VIP Premium
1338,Dr. Vicente Cirino,30,211986.22,0,0.0,3,🆕 Novos/Inativos
1339,Yan Abreu,54,335955.01,0,0.0,0,💎 VIP Premium
1340,Rebeca Silveira,37,813834.98,2,7911383.219999999,2,📈 Em Crescimento
1341,Sr. Levi Nunes,52,358517.01,1,563417.35,0,💎 VIP Premium
1342,Helena Azevedo,39,522216.04,0,0.0,3,🆕 Novos/Inativos
1343,Aylla Moraes,53,492320.76,3,9406670.759999998,2,📈 Em Crescimento
1344,Ian Carvalho,31,229695.79,0,0.0,0,💎 VIP Premium
1345,Maria Cecília Oliveira,54,348141.21,0,0.0,0,💎 VIP Premium
1346,Pedro Lucas Monteiro,39,523555.32,1,1663489.52,1,🌟 Alto Valor
1347,Miguel Costa,46,1336795.89,1,2243293.26,1,🌟 Alto Valor
1348,Vitor Gabriel Câmara,48,890414.89,0,0.0,3,🆕 Novos/Inativos
1349,Emanuel Pacheco,49,1112683.32,0,0.0,0,💎 VIP Premium
1350,Bruno Costa,48,1272597.16,1,917372.34,1,🌟 Alto Valor
1351,Matheus da Conceição,43,1067997.97,2,10929981.360000001,2,📈 Em Crescimento
1352,Arthur Miguel Macedo,33,447601.17,0,0.0,3,🆕 Novos/Inativos
1353,Maria Flor Cavalcante,37,806760.1,0,0.0,0,💎 VIP Premium
1354,Cecilia Sousa,48,472511.67,0,0.0,0,💎 VIP Premium
1355,Clara Porto,32,332279.05,0,0.0,3,🆕 Novos/Inativos
1356,Davi Luiz Silveira,39,1142871.14,1,1193469.38,1,🌟 Alto Valor
1357,Srta. Ana Vitória Barros,55,942022.9,0,0.0,3,🆕 Novos/Inativos
1358,Maria Liz Pastor,44,735194.84,0,0.0,3,🆕 Novos/Inativos
1359,Ana Luiza Lopes,49,662659.85,2,3523476.24,1,🌟 Alto Valor
1360,Lorena Moraes,41,674819.59,1,6721564.199999998,1,🌟 Alto Valor
1361,Emilly Camargo,38,880351.42,0,0.0,0,💎 VIP Premium
1362,Benjamim Rios,42,1055936.46,1,2489365.54,1,🌟 Alto Valor
1363,Maria Sophia Câmara,36,522879.48,0,0.0,3,🆕 Novos/Inativos
1364,Bruno Freitas,54,723086.16,0,0.0,3,🆕 Novos/Inativos
1365,João Felipe Rodrigues,44,1665987.11,1,5499011.58,1,🌟 Alto Valor
1366,Milena Cardoso,33,646947.0,0,0.0,0,💎 VIP Premium
1367,Maria Alice Cassiano,36,1378253.02,1,6892605.88,1,🌟 Alto Valor
1368,Srta. Ana Luiza das Neves,63,306464.99,0,0.0,0,💎 VIP Premium
1369,Miguel Moura,38,657153.86,0,0.0,3,🆕 Novos/Inativos
1370,Emanuelly Silveira,29,338076.27,0,0.0,0,💎 VIP Premium
1371,Enzo Gabriel Cassiano,42,933037.05,2,6915510.86,1,🌟 Alto Valor
1372,Dra. Hellena Viana,32,423455.6,1,1390661.86,1,🌟 Alto Valor
1373,Natália Aparecida,44,917049.52,1,1749296.7,1,🌟 Alto Valor
1374,Eduardo Gonçalves,30,473510.41,1,1259910.42,3,🆕 Novos/Inativos
1376,Lavínia da Cunha,49,522818.13,1,1510595.98,1,🌟 Alto Valor
1377,Lucca Cunha,41,1805610.75,0,0.0,3,🆕 Novos/Inativos
1378,Cauã da Costa,63,618585.22,0,0.0,3,🆕 Novos/Inativos
1379,Emanuella Guerra,42,1063994.96,0,0.0,3,🆕 Novos/Inativos
1380,Ana Clara Fonseca,56,348145.07,0,0.0,3,🆕 Novos/Inativos
1381,Dr. João Gabriel Almeida,28,134049.89,0,0.0,3,🆕 Novos/Inativos
1382,Agatha Carvalho,42,977744.79,0,0.0,3,🆕 Novos/Inativos
1383,Brayan Costa,36,1041115.84,1,4010319.4,1,🌟 Alto Valor
1384,Brayan Cavalcante,29,429710.45,0,0.0,3,🆕 Novos/Inativos
